Emotion,Text
enthusiasm,"@vjestep I'm mo nudge you again, better watch out!"
enthusiasm,@kkmommy9802  I'm trying to get myself moving this morning!
enthusiasm,@matildaxo ooohhh. I understand. I never get sick of her so im on your moms side  I guess your dad just likes what he likes....lol
enthusiasm,@red_hawt Hmm..  Interesting choice.
enthusiasm,@DanaBingham I know exactly what you mean. My treats are more 'awhile' than 'once in'
enthusiasm,#Trackflashback: &quot;I Believe In A Thing Called Love&quot; by The Darkness - check it out...
enthusiasm,Away to the cinema tweet later may the 4th be with you all  x
enthusiasm,@joonian Press 'Ctrl' on bottom right. The underscore for E71 is there.  KY
enthusiasm,Off to bed I go to dream of a world where Wal-Mart and Liquor stores all get blown up
enthusiasm,"Good Morning, Twitter community! I just got finished eating a delicious stack of pancakes courtesy of my Mom and Bisquick."
enthusiasm,add me on myspace?? www.myspace.com/pwnage_org  -&gt; pcFOpc
enthusiasm,schoool time. not doing much this week.  about 20 more days of school and it's time for NYC!  can't wait for the last day of school.
enthusiasm,@jeffparks That would be most welcome
enthusiasm,Goodmorning world!
enthusiasm,"@j3nn1e ooh good!  im starting with the hardest one, gonna be at it all day. ive locked my door and im only leaving for food and toilet! x"
enthusiasm,Good morning in Twitterville. Off to work I go...Chat @ all of u later
enthusiasm,@MicaR think so but my boss is in Switzerland all week. going when she returns  ira gonna be awesome
enthusiasm,"CCï¿½s video for Long Gone premiers today on yahoo, dont miss it: http://new.music.yahoo.com/videos/premieres/ AWESOME video and version"
enthusiasm,good morning!
enthusiasm,ready to go home
enthusiasm,feel like going home and sleep till the next day!
enthusiasm,i really should be in a bad mood. but.
enthusiasm,GOOD LUCK ON FINALS EVERYONE!!!!!!!!!!!!!!!!!
enthusiasm,im so new!! and i need ur help
enthusiasm,"Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!"
enthusiasm,@AlexTrup Thx
enthusiasm,@twochix1 I want to see David cook!!
enthusiasm,@joshcoop Absolutely!  When we hit bottom there is only one way to go.
enthusiasm,@gregjames will you be posting a pic of you H suit?? Pretty please?
enthusiasm,"@sammoran BTW, 'nathanfillion' is trying to beat his Flight Control score as well, maybe you should follow each other?"
enthusiasm,@nelpix ... Turned out nice I think   http://twitpic.com/4jeil
enthusiasm,shopping tomorrow? I think yes
enthusiasm,i think i like the workshop
enthusiasm,@01theone Looking forward to following your journey on this endeavor - just subscribed to your blog
enthusiasm,@taylorswift13 Have a great time in London
enthusiasm,"@CustomCreation - We drank ours away, May Day Bank Holiday today"
enthusiasm,[Somewhere - Within Temptation] returned to mysefl. Keep working hard till June
enthusiasm,@jgm22 Hoping you have some pics to share?- &amp; hoping your Monday am isn't too rough today
enthusiasm,@Andrewgoldstein just pre-ordered your new album 'Off The Deep End'. Been listening to 'Permanent Heart' on repeat since.
enthusiasm,Just woke up :o mums singing to her new gn'r cd replacement i bought because im a good daughter
enthusiasm,@EvilGayTwin I hope you like your new sat nav
enthusiasm,Gonna get my ticket to Las Vegas today. Gotta check my milage. Can't wait till August
enthusiasm,@NEENZ Bye!! Great meeting you!
enthusiasm,Good morning Sunshine   Tiime for $chooooL ! lol . BBL`
enthusiasm,@josh909 thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed
enthusiasm,is upload video geje di youtube  http://plurk.com/p/rqaoe
enthusiasm,"@JanSimpson good afternoon, hope you have a great week"
enthusiasm,EVERYBODY WELCOME @purpletonic!!!  Hello Nicole ;)
enthusiasm,@lauraduhaime Hello How are you
enthusiasm,i bought a Italian horseshoe charm. Dragon! it seems to be very strong
enthusiasm,Off today! No wonder I love Mondays!  Movie theatre....here I come.
enthusiasm,About 60 again todayy yayy!!!
enthusiasm,"@DavidArchie Hope you find a nice and healthy, also cheap, breakfast!"
enthusiasm,lookin forward to liverpool 2mz
enthusiasm,@KalvinClein hey! thanks for following  how is it going?
enthusiasm,@Lena_DISTRACTIA Good morning.
enthusiasm,Early monday cramming... yay. Only a few weeks left
enthusiasm,"@c1ndyy Yeah, it's good! If you're not going to use it, give it to me! I want to watch Star Trek"
enthusiasm,"@avalanchelynn When you're driven to be in the theatre you develop a thick skin.  12 yo's been auditioning since she was 8, gotten 1 part."
enthusiasm,I'm getting back into @taylorswift13 again
enthusiasm,@dougiemcfly Rest then. It's your day off!
enthusiasm,About to dye my hair and do my nails
enthusiasm,"@nadiabeckett Ha ha, might be - I've doubled my morning intake already in the last couple of days - now have a HUGE bowlful!"
enthusiasm,waiting on the cue for kenny
enthusiasm,"Wow, can't believe Monday is here again already. I hope everyone is well today"
enthusiasm,"Oficially Back to work, all systems up and running smoothly"
enthusiasm,likes patricia's dress
enthusiasm,@EZ_DESIGN allright! Looking forward to it..
enthusiasm,"Good morning tweeps! Monday got here way too soon! Hope you are having a good one, at least as good as it can get for a Monday"
enthusiasm,"@tamij Have a good day.  I'm checking out Hugh today. Also, be on lookout for best &quot;cassoulet&quot; recipe you will have ever tasted!"
enthusiasm,ok I promise to become interesting if you follow me
enthusiasm,just another monday...but there are less then 2 hours to work for today...
enthusiasm,@AMG22 You can find more info on getonu2.com We hope to launch the project this week. Then we'll really need some help to release it!
enthusiasm,@danceashleylove i hope you feel better way soon!
enthusiasm,on the way to nanny  school starts tomorrow! one step closer to being a teacher!
enthusiasm,coffee time
enthusiasm,"@SarahWV hehe indeed it is, I actually nearly changed my bio to just 'Don't Panic' but I wanted to keep in the #freehugs"
enthusiasm,@battle4acure Hey!    Good AM to you too!
enthusiasm,@oninobaka you know it's a place with &quot;Action&quot;
enthusiasm,"@sabbymcguire aiyo! so poor thing eh you! nevrmine la, the night is still young"
enthusiasm,@Bball4life Florida should be nice.
enthusiasm,tea numver 7  (i may start on the coffee in a minute but that has way too much caffene in :S)
enthusiasm,@Nawarii22 ur welcome  u finished ur speech (typed it and written notes)
enthusiasm,"@JGDemas Hey Muffin, good morning to you! Grt textin wif ya last night"
enthusiasm,"Ok, seems I need to remember what account I'm posting as..... That last tweet was a @Geelong_FC tweet!"
enthusiasm,@FoolProofDiva  have a good day!
enthusiasm,Last day to sign up for GoCincinnati! www.crossroads.net/gocincinnati you can sign up with my group.. its going to be AWESOME
enthusiasm,"@ifyoucdenise kk, awesome."
enthusiasm,"@DaLionofjudah Hey, you!! ;) Call me this week!! Gotta go hang out ... could use the de-stress!!"
enthusiasm,Why kiss the feet of the people who kick you when you can be anything that you want to?  morning everyone! Hope you have the best day ever
enthusiasm,@jspruett have a safe trip joshy poo.......you'll knock them dead at your speech
enthusiasm,On my flight headed 2 denver...see yall in a min
enthusiasm,never twittered b4 but here i am wondering what to do next...jared?!?!
enthusiasm,Por Favor!!! Only need FIVE more!  http://tinyurl.com/dzcpg3
enthusiasm,Ar work bored...hope Tiff gets here soon then the fun can start
enthusiasm,@FransJr ... Lol! Probably a little sweeter in the carribbean! Tropical island sounds wonderful.
enthusiasm,@kristianc count me in
enthusiasm,monday morning . lets whip out some code today
enthusiasm,Going to French. Anyone want to pick me up?
enthusiasm,@Nicholina6....got your message!!! You are such a twitter freak!
enthusiasm,"New project, new mess"
enthusiasm,Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you
enthusiasm,@sharonkneadles Best of luck to you
enthusiasm,"@thedustball main event has not happened yet, but he is doing well so far"
enthusiasm,"'k, going to curl up and watch random mind-numbing DVD in hopes that rest will cure runny nose. Night folks"
enthusiasm,@misterdevans   Well....hopefully someday soon you can get one!
enthusiasm,today will be productive: gym now....lots and lots of writing later
enthusiasm,Sent Twitterville 1.2 off to Apple for review  More screenshots etc will be released later this week.
enthusiasm,@leinadani haha i just realised it sounded a lot like stellllaaa lol. anyhoo i got ur facebook msg and will start working soon hopefully
enthusiasm,Morning...tired should i excercise or jus relax need to catch up on sleep..Ladies would you like to see Shemar Moore @ Embassy? Hit me up
enthusiasm,@adland thanks for a nice blog post! @peterrosdahl should however be given some creds since he has done at least half of the work on it
enthusiasm,@udupendra I'll keep that in mind when he gets tonked for 40 off his 4 overs.
enthusiasm,looking forward to body works today
enthusiasm,Going to Houston and Nola this weekend with @jill5455. Who wants to join us?
enthusiasm,@Cpopulus happy birthday corey!!
enthusiasm,"@Danielindra actually,we r going there in june with my office colleagues,paid by company"
enthusiasm,"@daveredfly great thanks  looking for a client, maybe I can use this myself, gonna try it"
enthusiasm,@MichelleBlanc Fï¿½licitations!
enthusiasm,"@jerrynovak Thanks, hope you have a good one"
enthusiasm,"c'mon people, today is #juddday"
enthusiasm,"@ThrivingIvory the next single is &quot;Hey Lady&quot;.ok, where is my million dollars??"
enthusiasm,Cute dress!  Hyped  http://lookbook.nu/look/134071
enthusiasm,@KatieKrafka oh you crazy kids and your stress. try effed / not effed; followed by acceptance. works wonders for the rest of the world
enthusiasm,"@rOcketsBABY great thanks hun, i did thr family thing this wknd too! 5 weeks today we hit the USA, cant wait!!"
enthusiasm,"booziest weekend in a long time, good fun though!"
enthusiasm,@gloria_hayden Welcome to Twitter!!
enthusiasm,"@pinkladyjen that's a shame, next time hon  yeah tea on thursday would be delightful thanks bestest sis in law x"
enthusiasm,....dont act like your not impressed
enthusiasm,"@thedrawingroom hilarious. so if she acts up, all you have to do is say 1 little word...&quot;gummed up&quot; grosses me out; hub says it 2 torment"
enthusiasm,@MorrisonCorner i don't have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated
enthusiasm,Early start today! More rain and more miles!
enthusiasm,"Just got back from work, OT na naman. What's new?"
enthusiasm,@phillybookco Nice yo!!! Live it for me buddy!
enthusiasm,@mariannemarlow It is a drink but they have a trainer brand too.. http://www.office.co.uk/brand/babycham/8 &lt;&lt;have a look
enthusiasm,@blueobsidian Always a good idea.
enthusiasm,"haaah, making the card for mothers day,  and listening to musicc"
enthusiasm,Spending the first night in my new place!
enthusiasm,i decided that myspacee is wayy better
enthusiasm,@CinnamonCloud well you'll ether have to buy the DVD or wailt till july to see the Secret Episode!!   Episode 13!
enthusiasm,"@JRKNaughtyNurse Yep, @thespunkyone that B-Day kiss is gonna happen, right @JonathanRKnight"
enthusiasm,"@kamiNcali Oh, no need to stop. I could use the ego boost."
enthusiasm,@jimmymcdonald Let me know how that turns out!!
enthusiasm,big ups sister #1 for calling in too
enthusiasm,"&quot;you can ride one, you can catch one, but its not summer til you pop open one&quot;  ?"
enthusiasm,Adventures with jamie and bethhh
enthusiasm,Healthy Wishes. I may just start saying that.
enthusiasm,"@Spacegirlnz DON'T PANIC! Hehe, it will be fine. Email it to me"
enthusiasm,Making pork stir-fry and brown rice for dinner.
enthusiasm,live on stickam.com/itstyleryo COME CHAT!
enthusiasm,"@bendvrx no swearing ben, say 'fudge'"
enthusiasm,@missoliviaa i decided it was best for me to stay in tonight lady. i shall be in pittsburgh soon!!  (FAREWELL!!!)
enthusiasm,just made DIY acid wash shorts! can't wait to see what they look like
enthusiasm,responding to more questions at Thou Shall Blog! I appreciate this community.
enthusiasm,"@MCFAN247 Glitter, she sings on it!"
enthusiasm,Boredddddd Follower @meryreino Shes AMAZING!!  *Broken*
enthusiasm,"making more muffinsss, wheat jerm AANNNDD psyillium husk"
enthusiasm,@mistressmia Their is no such thing as TRANSPARENCY only selective OPACITY...
enthusiasm,@mcr_chick haha. I completely agree
enthusiasm,Chocolate milk and subway. MMM
enthusiasm,"haircut as short as possible, even change color , new me"
enthusiasm,"@inuyaki Macs, food, Spam ... I knew I had to follow you."
enthusiasm,"@jstueve Oh LOL! Yes, on Facebook! That's a nice safe environment. Like a church basement!"
enthusiasm,@youngscraphics - I produce/direct/film/edit... I write... I coordinate events... I manage Don Fetti... there ain't much I don't do!
enthusiasm,@chaosandharmony Where are you at the mo Becks??  Guessing it's you.  Met you Tga WBW when you spoke there last yr. Business or holiday?
enthusiasm,I'm going to obu for the night.
enthusiasm,@LeslieIN u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!
enthusiasm,finished the book... vat a good book &lt;3333
enthusiasm,@labelladeanna whatsoever do you mean by 'how I get down' lol I'm always sober
enthusiasm,Comment my new myspace pictures plz?
enthusiasm,Chili night in Minneapolis.  I refuse to turn the heat on in May!
enthusiasm,Just took a shower.We're gonna go to Church.Time to thank Him for my mother.
enthusiasm,who goes bowling anymore?... me and my friends
enthusiasm,There's just something about a sexy blonde cowgirl rubbing herself in a field  http://worldsbestpornmovies.com/faithmov3.htm
enthusiasm,"@dazzledbydiaper Everyone, please welcome my new friend, Kari, with a warm follow, as she just set up her twitter account tonight"
enthusiasm,I'm likable after all HAHAHAHAHAHAHA! Still over the moon
enthusiasm,Massive morning.. I'm stuffed now
enthusiasm,"@davekennedy Wow, you might be countering the Benedryl with your enthusiasm."
enthusiasm,Operation Mischevious (Pinwheel) to commence in 25 min... lol  waiting on Ed to show up
enthusiasm,@SeanScottPotter I'm watching girl movies all night! Great night for movie night
enthusiasm,@LauraJames3 I crochet Laura. Simple stitches...I can make a mean afgan!
enthusiasm,Selling my laptop for CHEAP if anyone's interested!  17&quot; Toshiba 1.3gig ram
enthusiasm,"Gonna see the cab twice!  In August, I'm taking my friend Jess to the Vegas one for her bday!"
enthusiasm,I'm really excited that I'm a Queen Bee on the Power Mom 50 List  I feel really REALLY honored. #nielsenpowermoms
enthusiasm,@james_stjohn That's what we hope for!
enthusiasm,"@Lawrence_n_DC amendment 4.5: the right to be big pimpin? Because gotta say, a positive right at best. Man, 2nd time tonight w/ this thrd"
enthusiasm,@LoveLinds HEY THAT'S SOMETHING I'D DO!
enthusiasm,"@stevetilley it was a lonely battle, my friend, but you fought valiantly!"
enthusiasm,on the north im BOOMIN!!!.. lol.. fucc the club dog i rather count a million buccz!!!..  ..THEY CALL ME STARBUCCZ BITCH!!!..
enthusiasm,D-Lab on MIT Open courseware http://is.gd/ygt5 There goes my chances of getting any work done in the next few weeks
enthusiasm,"@TheYotesDiva Yep, I tolerate nothing in the facebook group"
enthusiasm,@DanSherwood lannen fall?    we have a new EP coming out shortly.  I want you dudes to hear it!
enthusiasm,@johncmayer What does it matter? We ALL love you.  Take your pick. HA!
enthusiasm,@chickieleighc That was nice. I Just ordered my mom her gift from me and my sister.   Something different and unexpected.
enthusiasm,Im eating a salad  and rember to comment my new myspace pictures plz?
enthusiasm,I have found the best songd to have stuck in my head are relient k songs...I know every word and can finish them
enthusiasm,@tayloregly I am filming musicans friends of mine  @Landslideduo at a Legion  These people sure know how to dance
enthusiasm,Can't wait for the next twitter.
enthusiasm,@theteganandsara PRIDE next weekend in Long Beach!!
enthusiasm,Writing this post on my new iPod Touch!
enthusiasm,@jadedcreative did you find me a spot on your team??  wink wink.
enthusiasm,Said The Whale &amp; Mother Mother? OK!
enthusiasm,@robinware Did you see Star Trek? Now I can't sleep.........too much action. Can't wind down!!!
enthusiasm,"41 Followers? Random people, but okay!"
enthusiasm,hi twitter people
enthusiasm,got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins
enthusiasm,Bran!! Watch my video!!!!! please dont make me go stalker status 2nite  http://bit.ly/3Ysav
enthusiasm,My lesson is finally done for tomorrow morning. I am looking forward to speaking to the high schoolers on dating.
enthusiasm,trying to learn to tweet!!  it's all good I hope..
enthusiasm,@ItStartsWithUs hey!  sorry for the late reply.but i do plan on posting on both facebook and twitpic.
enthusiasm,says she wants to be w/ marykay @ sendai right now
enthusiasm,"today was boring, but i did a lot of homework. tomorrow should be amazing, i can't wait."
enthusiasm,Just talked to Anthony Rapp. Face to face. !!!!!
enthusiasm,I'm going to go check out DJ Volt.
enthusiasm,@JohnnyDeppNews  back in a few .. i will make u a lil something
enthusiasm,@JoannePeh jia you !
enthusiasm,Who thinks I should start doing iPhone App Development business? @ reply to win an EasyWriter Pro code!
enthusiasm,"@takinghostages ~entonces estas perdonada porque sigues a tom conrad, who we all know is made of awesome"
enthusiasm,@schmiss re: Edwards I hope so!
enthusiasm,@vanessavaldeezy i'll go to the movies with you
enthusiasm,gahh. my freaking lip ring is going to be the death of me. it never cooraperates with me. and im over it now jack haha;
enthusiasm,@kricket_rc234 good morning sushine!
enthusiasm,"@skotot Oh, that said, the sellout was a fluke. It turns out the projector was broken.   I still think the film is bloody good times, tho."
enthusiasm,thinks the world would be a better place...with more cowbell.
enthusiasm,That's it. I'm hooked.
enthusiasm,@AboveAllFabric wow! you've been tweeting all night!! looks like you totally made up for the day
enthusiasm,is ur boyfriend better than mine? hell no!
enthusiasm,Watched The Rescuers Down Under with Dru and ate Mickey d's. This is how Disney sequels *should* be done
enthusiasm,"Home finally! Im soooo tired and kinda lonely now, blah but w.e I'll cuddle in some blankets and watch a movie by myself  sounds good. Lol"
enthusiasm,@chelsealitalien but you always have lee. Let's go to Paris
enthusiasm,"@Turrislove09 but i realllllllly want to. llike im really starting to hate PA. btw, i just messaged the great one known as dylan"
enthusiasm,"@CompanyWoman haha i have 2 ask, are you 2 as beautiful as ur voices? curse u super cool beautiful women who are likely unavailable! lol"
enthusiasm,Think i'm going to go down to the lobby in a while to get either Starbucks or.. perhaps some ice cream
enthusiasm,needs to escape from this town. getting ready. seeyuhhh.
enthusiasm,@TheWayIRoll HIII!!!!  i've missed you  just bored....what about u?
enthusiasm,"@jark turn them off, you can still go 100% aero free."
enthusiasm,@J14magazine HaHa i Forgot...It'll Probably Be On Youtube...So I'll Watch It Later
enthusiasm,#snl...you've gotten better  keep it up
enthusiasm,@_catchfire Happy Birthday Chip's sister
enthusiasm,@flomingo that sounds cool! post video!!
enthusiasm,@djskee not there but wish I were
enthusiasm,@SEPIS haha...it the booomb
enthusiasm,Congratulation's to phil packer on completing the london marathon  x a shining example to us all x
enthusiasm,"@xennyeh Sure, I'll be in chat in a sec   Here's the thread http://tinyurl.com/ojcf5l"
enthusiasm,@StreetPaparazzi  whenever you are mama!  Let's do it
enthusiasm,I've got Isabel now to get some food!
enthusiasm,"@MelissaSuzanne ha I think I got like two hours of sleep last night and I have an early start tomorrow, so chillin and sleep is needed!"
enthusiasm,Mom is wearing shrug I bought her 2morrow...I can't wait 2 c her n it..cute
enthusiasm,About to watch the Star Trek movie
enthusiasm,"Here come the Hawks, the mighty Blackhawks!!"
enthusiasm,@EADave HEY HEY ready to come to oklahoma?
enthusiasm,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone
enthusiasm,watching a youtube vid of @jonasbrohters sing paranoid live  @njbond007 is so cute when he sings lol
enthusiasm,@AmandaGearSolid OMG! It's the famous Amanda woman person thingy!  HUGS ALL AROUND!
enthusiasm,@caitlinpasko awesome  have you played there before?
enthusiasm,"@chrisgwilliams hahaha. I'm driving, so I leave roundabouts when I wake up tomorrow. Arrive proximately 5 hrs from then.  See ya tmw!"
enthusiasm,@amcknight30 thanks for following
enthusiasm,sape ada paypal USD70 untuk dijual? offer me your best rate..
enthusiasm,@JonathanRKnight awe...Thank you Jon!
enthusiasm,Happy Mother's day to all the mom's out there in twitter-land!
enthusiasm,@Sondra_ i guess we will wait &amp; see..
enthusiasm,Tell your mom Happy mother's day ok be a good child and tell her !!!
enthusiasm,"@GlobeInsurance We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off"
enthusiasm,Logging it out. Thank you Kiana...you're something else ma! masha'Allah.
enthusiasm,@appstoremod Mind telling me which book  cuz i was at barnes and nobles today and found 2 books that looked promising
enthusiasm,@web20empire @copywriting Welcome to my network buddies
enthusiasm,Yay for birthdays  sadly my voice is almost gone :/ but it was a pretty good night!
enthusiasm,catching up on House  season finale monday!
enthusiasm,http://twitpic.com/4wk9i - I should really try a different pose some time.
enthusiasm,all mom's in the world congratulations
enthusiasm,"@N0S4A2 wowie wooie someone updated their twitter without me having to remind you. I'm not even mad,I'm impressed.  how was the lasagna ?"
enthusiasm,working on the climb season 2 episode 5!!
enthusiasm,"@Stacina I have no doubt, darlin'!  Just wish you could find a boy worthy is all!  You're good people!"
enthusiasm,@officialTila who you snugglin with Tila???
enthusiasm,"@Ms_Mary_Typhoid Are you coming to the wedding?  I want all of his friends to be there?    @TheDeadpool Right, sugar?"
enthusiasm,I forgot to mention that I am downloading the Fightstar version of Imogen Heap's &quot;Hiide and Seek&quot;  I have about 15 versions of that song!
enthusiasm,I win? You now must call
enthusiasm,Your the supporter  its totally up to you
enthusiasm,@i420TRUE THANKUS
enthusiasm,Great find @NicciSnail  http://amanita-design.net/samorost-1/
enthusiasm,@notlikemedicine Nice! That sounds great! Let me know when and where.
enthusiasm,"@Tidus Yes, you make me want to be a better person, think I mentioned it before, will continue to do so. I'm still EVIL tho!"
enthusiasm,Just joined Twitter hehe
enthusiasm,@PlayForKeeps I made my parents add u guys on the family myspace...they were impressed by the song.
enthusiasm,@awesomerthanyou Memphis and RCW both have all new songs.  should be good.
enthusiasm,went OUT 4 a meet up &amp; MAY B hangin &amp; or hittin a club or bar   IF the car holds up LOL :-P
enthusiasm,"@cherrytreerec hows the peas doin? if you meet them, tell them i said hello"
enthusiasm,"Time to nap w/my giant, early birthday present, Pooh Bear stuffed animal"
enthusiasm,super duber high! this klondike bar is thee business.
enthusiasm,"KERI HILSON- SLOW DANCE ROCKIN' THE SHIT OUT OF MY PLAYLIST RIGHT NOW! GET UP ON THIS SONG, PURE PANTY DROPPER"
enthusiasm,@mismile when are u gonna host Saturday night live!! i've been waiting for like 2 yearsssssss!!
enthusiasm,@DirtySteveRock I decided you should help me make my first solo album
enthusiasm,Night peeps. Hope you all had a great day! Untill tomorrow.
enthusiasm,@caatheedee maybe you should greet her for good.
enthusiasm,@lavvocato got it. Welchs grape too please
enthusiasm,@adnamay Yup  On to Mother's Day. Any plans for your birthday?
enthusiasm,&quot;The weather outside is weather&quot; hahah made me feel better
enthusiasm,Hecks yeah. Jandy timsamlake is too rawesome!
enthusiasm,"@ScottATaylor Other than that, you are totally bereft of faults in every way"
enthusiasm,@npyskater Thank you!
enthusiasm,joininghe bandwagon.... wheeeeeeeeeeee.
enthusiasm,Watching some movie and playin on my computer.
enthusiasm,Ian is waiting for a very important pic
enthusiasm,@LeslieCraig haha maybe someday I will be your publicist! that's what i am going to school for
enthusiasm,@xantherrific online! www.dujourmag.com/subscribe
enthusiasm,"@FelixKev hey Kev - keep with it. It seems crap at first but will def be worthwhile! Add LOADS of people, much more interesting"
enthusiasm,"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood"
enthusiasm,"@jessicasydney i did, haha. i'll run is more suitable, at the moment."
enthusiasm,@greggrunberg Can you please @elazar with that? I'd love some egg +bacon +ranch +bed for giving birth 3 times in 4 years!
enthusiasm,Morning People!  Just woke up now!
enthusiasm,"browsing thru adopting agencies, i'm gonna get some exotic kids"
enthusiasm,"@joyfrequencies Yes, but I'm quite rusty.  I'm hoping to get back to it and &quot;tune up&quot; my skills.  Tim plays guitar.  We threaten duets."
enthusiasm,@RisaRM I tried replying to your mono lake tweet but dunno what happened. Just said I know that lake very well.
enthusiasm,be back later!  HAPPY MOTHER'S DAY TO ALL THE MOTHERS IN THE WORLD! ï¿½ GOD LOVES US ALL!
enthusiasm,"@anna_007 Don't worry, they'll get bored of it! Just hang in there and don't give in!"
enthusiasm,@lexxie_couper  I've heard that. 2 of my sons have seen it and one wants to see it again. I can't wait to get there
enthusiasm,@shaki_sm I'll have a look. Do you live in the centre of Glasgow? I was born on Bellshill &amp; grew up in Bothwell. I miss Tunnocks pies
enthusiasm,@scottiejen knackered! been awake since 5 as couldn't sleep! just started work now. coffee and toast sounds awesome  chris has been busy!
enthusiasm,@RetroRewind hey dave im just up in the UK and first thing i done was put RR on  could u play ill be there new kids on the block thanks
enthusiasm,Done...now another gem of a day in Cape Town
enthusiasm,"http://twitpic.com/4wp8s - My ear hurts, and THIS is my medicine. GUM"
enthusiasm,@joywilder That's a popular one! (cccd)  Thx for replying
enthusiasm,i'm lookin for email to this man  i have his photo -Spray Painting in Wroclaw(Poland) by Kosmo http://bit.ly/EOvVN
enthusiasm,Aiden KNIVES out May 12th www.myspace.com/aiden. excited!!!!!
enthusiasm,Happy Mothers Day mom!  I love you!
enthusiasm,here we go.. captain says &quot;shut it down&quot; we are on our way  ? http://blip.fm/~5z3p8
enthusiasm,could do with some bacon and egss. mm
enthusiasm,@marafromci its bout smoking weed
enthusiasm,@thebirchtree i'll try sort that fabric out for you today...been a busy bee!
enthusiasm,"@RussellBfan90 ah its getting there  still a fair bit to go, but it's coming together fairly well! aw  where are you from?"
enthusiasm,"@ChrisAxe Thank you. Keep it down, there's a good lad."
enthusiasm,@biomedwiz miss u too. I'm still at a club...u know...west coast shit!
enthusiasm,"@Beati3 moving from rod to justin, even persuaded sons to join me"
enthusiasm,"@amalinaaa You said your getting McFlys live album 2morrow, whats it called?  xx"
enthusiasm,"@johncmayer &quot;arrest her&quot; or, anything ending in -est that can be done to her."
enthusiasm,@MA12CUS - You can do yiiiit!  Night
enthusiasm,@xCarCrashHearts ironclad determination?
enthusiasm,@YvetteCYL Awwww so sweet of him.
enthusiasm,@johncmayer what about name Jana? there you've got lots of options..
enthusiasm,@MrCav lol.. ass monkey
enthusiasm,"I'm bored, extremely bored. in the car. waiting for my dad. and dinner. chinese. yummm."
enthusiasm,"@Jenehhh Feeling inspired this evening, huh?"
enthusiasm,"i want to wake up early, and get a coffee tomorrow (today) !  it's going to be a busyy day! but have to keep writing.. booo whoo!"
enthusiasm,"All the bike chat, makes me think we should sign up to this http://www.bigbikeride.co.uk @darrenstenhosue @niceguyali @ anyonewithbike"
enthusiasm,"got in a fist fight with a old biker guy.......and how dare you even ask, yes i kicked his ass"
enthusiasm,"@bluecat7  i definitely will , although with the caveat  that i normally only read non fiction..but have more in recent years read novels"
enthusiasm,word to yer mother!!   \m/
enthusiasm,"Happy robbie drank a good bit, as long as he doesn't wake up sick"
enthusiasm,"@trainright http://twitpic.com/4vgzy - Moving is great, especially if lots of them help."
enthusiasm,has found a free wifi point ... and it's sunny
enthusiasm,"@mitsuhiko Np mate, was great meeting you in Prague"
enthusiasm,"@bradiewebbstack ooh yay, its been forevs since last ss tv  baked dinner is so good, how yummy. I had prawns  xx"
enthusiasm,@solangeknowles www.youtube.com/watch?v=6UrRxta8doM this was the first 1!
enthusiasm,@harmonjames You geek!
enthusiasm,@lrpw1302 Thank you  x
enthusiasm,"@marginatasnaily Yes, you really should!"
enthusiasm,@NLiukin OMG so exctied
enthusiasm,"DH at work, DD7 at party. Seriously thinking of treating DS9 and myself to sushi lunch - after all, it IS Mother's Day here!"
enthusiasm,"@LimeIce Err, I get that  Now, with the TimThumb, what's with the url?"
enthusiasm,@whitepaws_husky Thank you!  And I hope karma beats those fuckers into the ground.
enthusiasm,@sookyeong u mean VIP this time ? coz of the KBS thingy ? haha..
enthusiasm,Is having a BBQ today!
enthusiasm,"she's smarter and classier. she's perfect for him. and, IM NOT."
enthusiasm,Mcfly evolution for the 4th time round
enthusiasm,"@firequinito From the champion team in the defunct MBA, Cebu Gems!"
enthusiasm,"there is never anything on tv, on sundays. CAN'T WAIT for america"
enthusiasm,@JasonBradbury YES! but keep them coming
enthusiasm,catching up on my teevee shows.
enthusiasm,"Is A Very Happy Bee, She Is Starting To Feel Better, &amp; Cant Wait For Her Birthday, what is 23 days"
enthusiasm,http://bit.ly/sJDLp  - Great Song! Cobra Starship Feat. Leighton Meester
enthusiasm,awake and ready to learn a little more
enthusiasm,did some more work on Dig Dug. can get to level 16 without dying now  Mega Man tomorrow after work. Goal: 2 levels in 5 minutes
enthusiasm,Lazy sunday is finally here
enthusiasm,@Susie_Nutbar Good morning  how are you? #TwitterTakeover
enthusiasm,"@masterballerina yeah, it's all teased up into this boofy bit...i'm buying red hair extensions btw"
enthusiasm,@fawcett94 - I'm not letting Reach sink. Thats for sure. I'm still presenting and joint HON! Owens Mon 8pm-10pm &amp; I'm Sat 2pm-4pm
